time_index,values,outlier,series_id
2017-11-01,78.725044,0,1
2017-11-02,80.009964,0,1
2017-11-03,82.08899,0,1
2017-11-04,76.72434,0,1
2017-11-05,77.566315,0,1
2017-11-06,83.843285,0,1
2017-11-07,87.831535,0,1
2017-11-08,94.27185,0,1
2017-11-09,97.76638,0,1
2017-11-10,97.032234,0,1
2017-11-11,90.36404,0,1
2017-11-12,87.03578,0,1
2017-11-13,88.56219,0,1
2017-11-14,92.72599,0,1
2017-11-15,94.6639,0,1
2017-11-16,96.2014,0,1
2017-11-17,93.68314,0,1
2017-11-18,84.79394,0,1
2017-11-19,85.37822,0,1
2017-11-20,92.37444,0,1
2017-11-21,96.76598,0,1
2017-11-22,97.515,0,1
2017-11-23,98.42199,0,1
2017-11-24,98.41471,0,1
2017-11-25,90.352455,0,1
2017-11-26,93.412056,0,1
2017-11-27,103.038994,0,1
2017-11-28,103.46821,0,1
2017-11-29,106.10503,0,1
2017-11-30,106.28538,0,1
2017-12-01,104.618324,0,1
2017-12-02,96.343475,0,1
2017-12-03,91.56768,0,1
2017-12-04,99.54107,0,1
2017-12-05,98.659424,0,1
2017-12-06,99.61394,0,1
2017-12-07,101.21576,0,1
2017-12-08,104.24596,0,1
2017-12-09,94.14918,0,1
2017-12-10,90.85552,0,1
2017-12-11,95.06292,0,1
2017-12-12,96.750175,0,1
2017-12-13,97.95271,0,1
2017-12-14,96.853424,0,1
2017-12-15,98.29127,0,1
2017-12-16,92.980515,0,1
2017-12-17,96.623375,0,1
2017-12-18,106.44308,0,1
2017-12-19,106.970505,0,1
2017-12-20,106.67325,0,1
2017-12-21,109.77822,0,1
2017-12-22,110.10946,0,1
2017-12-23,104.02596,0,1
2017-12-24,103.112366,0,1
2017-12-25,111.430084,0,1
2017-12-26,112.800835,0,1
2017-12-27,116.33121,0,1
2017-12-28,114.98522,0,1
2017-12-29,113.956085,0,1
2017-12-30,107.54785,0,1
2017-12-31,108.73675,0,1
2018-01-01,116.236115,0,1
2018-01-02,114.756714,0,1
2018-01-03,113.59199,0,1
2018-01-04,114.60487,0,1
2018-01-05,115.497444,0,1
2018-01-06,109.02264,0,1
2018-01-07,110.38015,0,1
2018-01-08,116.67988,0,1
2018-01-09,117.147095,0,1
2018-01-10,120.960144,0,1
2018-01-11,122.41121,0,1
2018-01-12,122.03481,0,1
2018-01-13,114.27134,0,1
2018-01-14,113.89676,0,1
2018-01-15,125.06743,0,1
2018-01-16,124.70725,0,1
2018-01-17,126.94736,0,1
2018-01-18,127.615616,0,1
2018-01-19,128.89066,0,1
2018-01-20,121.036995,0,1
2018-01-21,119.2292,0,1
2018-01-22,127.57252,0,1
2018-01-23,128.4858,0,1
2018-01-24,129.07655,0,1
2018-01-25,126.94056,0,1
2018-01-26,126.1508,0,1
2018-01-27,118.427864,0,1
2018-01-28,119.44144,0,1
2018-01-29,133.56868,0,1
2018-01-30,135.3579,0,1
2018-01-31,135.12929,0,1
2018-02-01,132.54613,0,1
2018-02-02,132.66788,0,1
2018-02-03,126.02905,0,1
2018-02-04,125.07736,0,1
2018-02-05,132.90668,0,1
2018-02-06,128.0756,0,1
2018-02-07,127.65334,0,1
2018-02-08,125.839745,0,1
2018-02-09,127.50243,0,1
2018-02-10,116.7129,0,1
2018-02-11,115.906784,0,1
2018-02-12,123.74754,0,1
2018-02-13,125.77578,0,1
2018-02-14,123.70348,0,1
2018-02-15,120.88965,0,1
2018-02-16,117.34844,0,1
2018-02-17,110.94789,0,1
2018-02-18,111.80538,0,1
2018-02-19,121.27291,0,1
2018-02-20,122.13904,0,1
2018-02-21,123.05379,0,1
2018-02-22,124.44996,0,1
2018-02-23,128.3827,0,1
2018-02-24,118.11255,0,1
2018-02-25,118.53979,0,1
2018-02-26,124.568756,0,1
2018-02-27,124.83864,0,1
2018-02-28,123.51949,0,1
2018-03-01,126.00502,0,1
2018-03-02,130.4372,0,1
2018-03-03,124.56181,0,1
2018-03-04,124.85886,0,1
2018-03-05,136.7939,0,1
2018-03-06,132.71426,0,1
2018-03-07,130.5959,0,1
2018-03-08,130.16785,0,1
2018-03-09,131.0363,0,1
2018-03-10,125.59892,0,1
2018-03-11,126.63215,0,1
2018-03-12,135.32558,0,1
2018-03-13,132.87352,0,1
2018-03-14,133.10645,0,1
2018-03-15,132.40028,0,1
2018-03-16,132.25995,0,1
2018-03-17,128.61227,0,1
2018-03-18,133.3352,0,1
2018-03-19,145.23569,0,1
2018-03-20,145.95905,0,1
2018-03-21,144.59706,0,1
2018-03-22,137.11963,0,1
2018-03-23,135.81204,0,1
2018-03-24,127.93032,0,1
2018-03-25,131.36336,0,1
2018-03-26,145.16154,0,1
2018-03-27,145.7111,0,1
2018-03-28,143.40732,0,1
2018-03-29,144.51779,0,1
2018-03-30,144.1107,0,1
2018-03-31,135.28247,0,1
2018-04-01,137.90533,0,1
2018-04-02,148.45041,0,1
2018-04-03,152.04265,0,1
2018-04-04,151.4777,0,1
2018-04-05,153.89241,0,1
2018-04-06,153.03845,0,1
2018-04-07,143.15297,0,1
2018-04-08,141.30814,0,1
2018-04-09,149.2232,0,1
2018-04-10,154.57529,0,1
2018-04-11,155.52315,0,1
2018-04-12,154.21275,0,1
2018-04-13,153.66536,0,1
2018-04-14,144.29659,0,1
2018-04-15,144.64177,0,1
2018-04-16,156.45741,0,1
2018-04-17,158.24596,0,1
2018-04-18,159.9176,0,1
2018-04-19,162.95792,0,1
2018-04-20,168.49924,0,1
2018-04-21,158.95819,0,1
2018-04-22,160.8519,0,1
2018-04-23,170.4934,0,1
2018-04-24,167.86182,0,1
2018-04-25,160.11322,0,1
2018-04-26,158.3894,0,1
2018-04-27,158.58139,0,1
2018-04-28,147.01851,0,1
2018-04-29,147.00723,0,1
2018-04-30,157.88206,0,1
2018-05-01,159.98997,0,1
2018-05-02,158.65341,0,1
2018-05-03,155.14272,0,1
2018-05-04,154.35262,0,1
2018-05-05,138.48502,0,1
2018-05-06,132.64008,0,1
2018-05-07,138.0065,0,1
2018-05-08,139.37234,0,1
2018-05-09,140.42445,0,1
2018-05-10,140.24666,0,1
2018-05-11,139.88785,0,1
2018-05-12,131.57877,0,1
2018-05-13,131.88248,0,1
2018-05-14,139.50912,0,1
2018-05-15,136.31262,0,1
2018-05-16,134.256,0,1
2018-05-17,128.34705,0,1
2018-05-18,126.82757,0,1
2018-05-19,119.80687,0,1
2018-05-20,119.17529,0,1
2018-05-21,128.28519,0,1
2018-05-22,127.20437,0,1
2018-05-23,127.8576,0,1
2018-05-24,130.46649,0,1
2018-05-25,131.25328,0,1
2018-05-26,126.38789,0,1
2018-05-27,126.41687,0,1
2018-05-28,134.22298,0,1
2018-05-29,136.06892,0,1
2018-05-30,140.26884,0,1
2018-05-31,140.33206,0,1
2018-06-01,140.28178,0,1
2018-06-02,130.47478,0,1
2018-06-03,129.61342,0,1
2018-06-04,134.12605,0,1
2018-06-05,131.5141,0,1
2018-06-06,130.34415,0,1
2018-06-07,131.18826,0,1
2018-06-08,129.85373,0,1
2018-06-09,122.457085,0,1
2018-06-10,123.58999,0,1
2018-06-11,132.63889,0,1
2018-06-12,132.63147,0,1
2018-06-13,130.75578,0,1
2018-06-14,128.2098,0,1
2018-06-15,124.84845,0,1
2018-06-16,116.33038,0,1
2018-06-17,114.419495,0,1
2018-06-18,123.69082,0,1
2018-06-19,124.61225,0,1
2018-06-20,126.25907,0,1
2018-06-21,125.47231,0,1
2018-06-22,126.15901,0,1
2018-06-23,118.27856,0,1
2018-06-24,117.381905,0,1
2018-06-25,126.53579,0,1
2018-06-26,128.47058,0,1
2018-06-27,127.59861,0,1
2018-06-28,127.95938,0,1
2018-06-29,127.93849,0,1
2018-06-30,118.93254,0,1
2018-07-01,116.55338,0,1
2018-07-02,122.3022,0,1
2018-07-03,121.12256,0,1
2018-07-04,119.73878,0,1
2018-07-05,119.69797,0,1
2018-07-06,121.23897,0,1
2018-07-07,114.4922,0,1
2018-07-08,112.964874,0,1
2018-07-09,118.74044,0,1
2018-07-10,119.492386,0,1
2018-07-11,118.10367,0,1
2018-07-12,117.21455,0,1
2018-07-13,115.4521,0,1
2018-07-14,105.74691,0,1
2018-07-15,102.429855,0,1
2018-07-16,107.72028,0,1
2018-07-17,106.43644,0,1
2018-07-18,106.457054,0,1
2018-07-19,108.89099,0,1
2018-07-20,110.42759,0,1
2018-07-21,102.81269,0,1
2018-07-22,99.73524,0,1
2018-07-23,103.84679,0,1
2018-07-24,103.05988,0,1
2018-07-25,102.17723,0,1
2018-07-26,101.40251,0,1
2018-07-27,99.41317,0,1
2018-07-28,94.697235,0,1
2018-07-29,94.277885,0,1
2018-07-30,97.03895,0,1
2018-07-31,96.79538,0,1
2018-08-01,96.186646,0,1
2018-08-02,94.23393,0,1
2018-08-03,91.187584,0,1
2018-08-04,86.46476,0,1
2018-08-05,87.22167,0,1
2018-08-06,94.38602,0,1
2018-08-07,96.63945,0,1
2018-08-08,99.19157,0,1
2018-08-09,102.13643,0,1
2018-08-10,103.598785,0,1
2018-08-11,95.06946,0,1
2018-08-12,93.60387,0,1
2018-08-13,97.21041,0,1
2018-08-14,92.65621,0,1
2018-08-15,87.7771,0,1
2018-08-16,87.12023,0,1
2018-08-17,85.45343,0,1
2018-08-18,80.902794,0,1
2018-08-19,78.939896,0,1
2018-08-20,83.21644,0,1
2018-08-21,83.08505,0,1
2018-08-22,84.03127,0,1
2018-08-23,87.418335,0,1
2018-08-24,90.08666,0,1
2018-08-25,86.26556,0,1
2018-08-26,85.70649,0,1
2018-08-27,90.48404,0,1
2018-08-28,88.05771,0,1
2018-08-29,88.15031,0,1
2018-08-30,88.62825,0,1
2018-08-31,89.93639,0,1
2018-09-01,89.985535,0,1
2018-09-02,90.64492,0,1
2018-09-03,94.97392,0,1
2018-09-04,93.34756,0,1
2018-09-05,92.03965,0,1
2018-09-06,89.9567,0,1
2018-09-07,91.16381,0,1
2018-09-08,83.08426,0,1
2018-09-09,85.862045,0,1
2018-09-10,85.020645,0,1
2018-09-11,85.493805,0,1
2018-09-12,83.460846,0,1
2018-09-13,82.01244,0,1
2018-09-14,83.3316,0,1
2018-09-15,79.87851,0,1
2018-09-16,79.35852,0,1
2018-09-17,83.12982,0,1
2018-09-18,84.07605,0,1
2018-09-19,84.17224,0,1
2018-09-20,83.90992,0,1
2018-09-21,86.1763,0,1
2018-09-22,80.9614,0,1
2018-09-23,83.009384,0,1
2018-09-24,88.03083,0,1
2018-09-25,87.937645,0,1
2018-09-26,85.10937,0,1
2018-09-27,85.16522,0,1
2018-09-28,83.919174,0,1
2018-09-29,80.06835,0,1
2018-09-30,84.56124,0,1
2018-10-01,97.11458,0,1
2018-10-02,99.916664,0,1
2018-10-03,104.515465,0,1
2018-10-04,104.5141,0,1
2018-10-05,107.67891,0,1
2018-10-06,104.652245,0,1
2018-10-07,105.51215,0,1
2018-10-08,109.4844,0,1
2018-10-09,110.42915,0,1
2018-10-10,105.4169,0,1
2018-10-11,104.385315,0,1
2018-10-12,98.85912,0,1
2018-10-13,89.234314,0,1
2018-10-14,88.07638,0,1
2018-10-15,93.01217,0,1
2018-10-16,94.579834,0,1
2018-10-17,92.11092,0,1
2018-10-18,91.65571,0,1
2018-10-19,90.33337,0,1
2018-10-20,83.72903,0,1
2018-10-21,85.04663,0,1
2018-10-22,95.03464,0,1
2018-10-23,99.65816,0,1
2018-10-24,98.68775,0,1
2018-10-25,101.03548,0,1
2018-10-26,99.63639,0,1
2018-10-27,92.477295,0,1
2018-10-28,95.39334,0,1
2018-10-29,97.777435,0,1
2018-10-30,94.73987,0,1
2018-10-31,92.467285,0,1
2018-11-01,96.064896,0,1
2018-11-02,96.03378,0,1
2018-11-03,86.114586,0,1
2018-11-04,82.88799,0,1
2018-11-05,83.735664,0,1
2018-11-06,82.67547,0,1
2018-11-07,81.0497,0,1
2018-11-08,84.47038,0,1
2018-11-09,83.62025,0,1
2018-11-10,81.812416,0,1
2018-11-11,81.95113,0,1
2018-11-12,87.29214,0,1
2018-11-13,83.475075,0,1
2018-11-14,88.4888,0,1
2018-11-15,85.03625,0,1
2018-11-16,84.38348,0,1
2018-11-17,81.44417,0,1
2018-11-18,84.966805,0,1
2018-11-19,91.193375,0,1
2018-11-20,91.78143,0,1
2018-11-21,93.63141,0,1
2018-11-22,92.554214,0,1
2018-11-23,91.24503,0,1
2018-11-24,85.879906,0,1
2018-11-25,85.60904,0,1
2018-11-26,91.0229,0,1
2018-11-27,92.60251,0,1
2018-11-28,95.377945,0,1
2018-11-29,94.61236,0,1
2018-11-30,93.95263,0,1
2018-12-01,86.882744,0,1
2018-12-02,87.335045,0,1
2018-12-03,92.39758,0,1
2018-12-04,92.286194,0,1
2018-12-05,88.08284,0,1
2018-12-06,86.44129,0,1
2018-12-07,86.99708,0,1
2018-12-08,85.29053,0,1
2018-12-09,87.87656,0,1
2018-12-10,93.84226,0,1
2018-12-11,96.6307,0,1
2018-12-12,97.601395,0,1
2018-12-13,98.39725,0,1
2018-12-14,95.905556,0,1
2018-12-15,91.785225,0,1
2018-12-16,92.39106,0,1
2018-12-17,100.619736,0,1
2018-12-18,100.90737,0,1
2018-12-19,100.83872,0,1
2018-12-20,102.47426,0,1
2018-12-21,99.84056,0,1
2018-12-22,91.90987,0,1
2018-12-23,87.40319,0,1
2018-12-24,95.5553,0,1
2018-12-25,93.31984,0,1
2018-12-26,94.76408,0,1
2018-12-27,9.825841,1,1
2018-12-28,11.494363,1,1
2018-12-29,6.3759675,1,1
2018-12-30,6.6279464,1,1
2018-12-31,10.687285,1,1
2019-01-01,10.667844,1,1
2019-01-02,11.49111,1,1
2019-01-03,94.79112,0,1
2019-01-04,93.917564,0,1
2019-01-05,88.64141,0,1
2019-01-06,88.59626,0,1
2019-01-07,94.55906,0,1
2019-01-08,93.3816,0,1
2019-01-09,93.80223,0,1
2019-01-10,95.60941,0,1
2019-01-11,97.163025,0,1
2019-01-12,91.28049,0,1
2019-01-13,90.87454,0,1
2019-01-14,97.71679,0,1
2019-01-15,102.524704,0,1
2019-01-16,105.21169,0,1
2019-01-17,110.814255,0,1
2019-01-18,110.89675,0,1
2019-01-19,105.450775,0,1
2019-01-20,103.32358,0,1
2019-01-21,109.76287,0,1
2019-01-22,107.47988,0,1
2019-01-23,110.07269,0,1
2019-01-24,107.23015,0,1
2019-01-25,106.043236,0,1
2019-01-26,96.05965,0,1
2019-01-27,95.39795,0,1
2019-01-28,101.54042,0,1
2019-01-29,103.445335,0,1
2019-01-30,102.87794,0,1
2019-01-31,104.91832,0,1
2019-02-01,107.094666,0,1
2019-02-02,105.703156,0,1
2019-02-03,106.33915,0,1
2019-02-04,114.190674,0,1
2019-02-05,111.01803,0,1
2019-02-06,110.76991,0,1
2019-02-07,111.67388,0,1
2019-02-08,112.12596,0,1
2019-02-09,104.512505,0,1
2019-02-10,102.96131,0,1
2019-02-11,104.620255,0,1
2019-02-12,101.77224,0,1
2019-02-13,102.21393,0,1
2019-02-14,101.54246,0,1
2019-02-15,99.49959,0,1
2019-02-16,94.67697,0,1
2019-02-17,95.98058,0,1
2019-02-18,103.74263,0,1
2019-02-19,104.919464,0,1
2019-02-20,104.86582,0,1
2019-02-21,108.53516,0,1
2019-02-22,111.125565,0,1
2019-02-23,104.90674,0,1
2019-02-24,101.81759,0,1
2019-02-25,102.929276,0,1
2019-02-26,105.348854,0,1
2019-02-27,107.61334,0,1
2019-02-28,108.87013,0,1
2019-03-01,111.07915,0,1
2019-03-02,105.8486,0,1
2019-03-03,103.51476,0,1
2019-03-04,110.64621,0,1
2019-03-05,112.20479,0,1
2019-03-06,112.824326,0,1
2019-03-07,113.29063,0,1
2019-03-08,111.95719,0,1
2019-03-09,107.93863,0,1
2019-03-10,111.80925,0,1
2019-03-11,119.02485,0,1
2019-03-12,120.47994,0,1
2019-03-13,121.64373,0,1
2019-03-14,120.73988,0,1
2019-03-15,119.74416,0,1
2019-03-16,115.557014,0,1
2019-03-17,119.87589,0,1
2019-03-18,130.79007,0,1
2019-03-19,133.20348,0,1
2019-03-20,131.19025,0,1
2019-03-21,129.65442,0,1
2019-03-22,129.61386,0,1
2019-03-23,122.26915,0,1
2019-03-24,127.57765,0,1
2019-03-25,137.07944,0,1
2019-03-26,134.57758,0,1
2019-03-27,133.86711,0,1
2019-03-28,134.26079,0,1
2019-03-29,134.1402,0,1
2019-03-30,122.1361,0,1
2019-03-31,117.58676,0,1
2019-04-01,121.587944,0,1
2019-04-02,118.33064,0,1
2019-04-03,123.210526,0,1
2019-04-04,127.2343,0,1
2019-04-05,122.38716,0,1
2019-04-06,111.224655,0,1
2019-04-07,104.875435,0,1
2019-04-08,107.95202,0,1
2019-04-09,106.270905,0,1
2019-04-10,107.13826,0,1
2019-04-11,109.23301,0,1
2019-04-12,109.022575,0,1
2019-04-13,106.359505,0,1
2019-04-14,107.13436,0,1
2019-04-15,116.63054,0,1
2019-04-16,119.2439,0,1
2019-04-17,117.4167,0,1
2019-04-18,116.08756,0,1
2019-04-19,117.454185,0,1
2019-04-20,110.789505,0,1
2019-04-21,109.34288,0,1
2019-04-22,111.308876,0,1
2019-04-23,109.41337,0,1
2019-04-24,107.81911,0,1
2019-04-25,107.68767,0,1
2019-04-26,106.91502,0,1
2019-04-27,101.27402,0,1
2019-04-28,101.823715,0,1
2019-04-29,110.14609,0,1
2019-04-30,109.47156,0,1
2019-05-01,107.81173,0,1
2019-05-02,106.65655,0,1
2019-05-03,103.12698,0,1
2019-05-04,93.533104,0,1
2019-05-05,93.65912,0,1
2019-05-06,102.687904,0,1
2019-05-07,105.53954,0,1
2019-05-08,103.548996,0,1
2019-05-09,98.35178,0,1
2019-05-10,98.21396,0,1
2019-05-11,90.849945,0,1
2019-05-12,91.33887,0,1
2019-05-13,99.332756,0,1
2019-05-14,98.35872,0,1
2019-05-15,103.225204,0,1
2019-05-16,106.89506,0,1
2019-05-17,108.817375,0,1
2019-05-18,99.93092,0,1
2019-05-19,100.47784,0,1
2019-05-20,103.12606,0,1
2019-05-21,103.68349,0,1
2019-05-22,105.994736,0,1
